priority_rank,school_id,school_name,region,latest_year,latest_gpa,latest_pass_rate,latest_sat,size_band,severity_score,trend_decline_score,recoverability_score,priority_score,priority_category,gpa_slope,pass_rate_slope,similar_school_count,evidence_years,first_year,data_quality
1900,S2222,MARAMBO SECONDARY SCHOOL,LINDI,2025,3.9977,95.45454545454545,44.0,Medium,39.74397727272727,0.0,100.0,39.87198863636364,Low,-0.004519999999995573,4.803030303030608,651,10,2016,Complete
1901,S1406,JAMHURI DSM SECONDARY SCHOOL,DAR ES SALAAM,2025,2.754,99.57805907172997,237.0,Very Large,22.135970464135017,29.31000000000067,100.0,39.860985232067705,Low,0.14655000000000334,0.23608689820435524,856,10,2016,Complete
1902,S3926,MAKIUNGU SECONDARY SCHOOL,SINGIDA,2025,3.8012,100.0,97.0,Large,35.015,7.833999999999719,100.0,39.857699999999916,Low,0.039169999999998595,3.1475972540045865,649,10,2016,Complete
1903,S5109,CHWAKA TUMBE SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.9582,94.54545454545455,110.0,Large,39.704772727272726,0.0,100.0,39.85238636363636,Low,-0.05515999999999873,5.737159298623726,649,10,2016,Complete
1904,S3986,KASIMBU SECONDARY SCHOOL,KIGOMA,2025,3.8646,96.92307692307692,65.0,Medium,37.34596153846154,3.9239926739928546,100.0,39.85017857142863,Low,-0.025650000000002015,-0.7847985347985709,651,10,2016,Complete
1905,S1023,NALIENDELE SECONDARY SCHOOL,MTWARA,2025,3.7775,98.1651376146789,109.0,Large,35.63618119266055,6.753999999999561,100.0,39.84429059633014,Low,0.0337699999999978,1.704683732317304,649,10,2016,Complete
1906,S5834,CHILULUMO SECONDARY SCHOOL,SONGWE,2025,3.9637,94.73684210526315,19.0,Small,39.677828947368425,0.0,100.0,39.83891447368421,Low,-0.14144999999999175,10.541103717147088,483,5,2021,Complete
1907,S2198,MTIPA SECONDARY SCHOOL,SINGIDA,2025,3.9416,94.18604651162791,172.0,Very Large,39.67697674418605,0.0,100.0,39.838488372093025,Low,-0.05672000000000616,2.558608984544821,661,10,2016,Complete
1908,S4278,BISIBO SECONDARY SCHOOL,KAGERA,2025,3.8457,92.15686274509804,102.0,Large,39.49281862745098,0.2259999999993411,100.0,39.81420931372529,Low,0.0011299999999967055,1.3711099118546615,649,10,2016,Complete
1909,S6684,MNDUMBWE SECONDARY SCHOOL,MTWARA,2025,4.0727,97.5609756097561,41.0,Medium,39.628262195121955,0.0,100.0,39.814131097560974,Low,,,651,1,2025,Insufficient trend history
1910,S3202,CANE GROWERS SECONDARY SCHOOL,MOROGORO,2025,3.9564,94.69026548672566,113.0,Large,39.609867256637166,0.0,100.0,39.80493362831858,Low,-0.09340999999999827,7.932803079982008,649,10,2016,Complete
1911,S2165,KYAMULAILE SECONDARY SCHOOL,KAGERA,2025,3.9136,93.63636363636364,110.0,Large,39.60181818181818,0.0,100.0,39.80090909090909,Low,-0.16407000000000074,10.35865931099078,649,10,2016,Complete
1912,S4584,GASPAR DEL BUFFALO SECONDARY SCHOOL,DAR ES SALAAM,2019,3.9327,94.11764705882352,34.0,Small,39.59992647058824,0.0,100.0,39.799963235294115,Low,-0.020749999999999196,1.904761904761852,483,4,2016,Complete
1913,S2921,ISANGU SECONDARY SCHOOL,SONGWE,2025,3.5734,93.33333333333333,210.0,Very Large,35.50083333333333,6.819499188937783,100.0,39.796266423348,Low,0.004599999999998861,-1.1798998377876022,661,10,2016,Complete
1914,S6067,BARJOMOT SECONDARY SCHOOL,MANYARA,2025,3.7459,89.47368421052632,38.0,Small,39.58690789473684,0.0,100.0,39.79345394736842,Low,-0.03079999999997842,1.8796992481197279,483,3,2023,Limited trend history
1915,S3859,JELLY'S SECONDARY SCHOOL,MWANZA,2021,3.8526,100.0,23.0,Small,35.6575,6.546000000006782,100.0,39.79255000000204,Low,0.03273000000003391,3.7499999999996634,483,5,2016,Complete
1916,S4028,DIMITRIOS SECONDARY SCHOOL,IRINGA,2025,3.8214,91.37931034482759,116.0,Large,39.577844827586205,0.0,100.0,39.7889224137931,Low,-0.04451000000000177,3.1436458275760963,649,10,2016,Complete
1917,S6401,UNGA LIMITED SECONDARY SCHOOL,ARUSHA,2025,3.8772,92.80000000000001,250.0,Very Large,39.565,0.0,100.0,39.7825,Low,,,661,1,2025,Insufficient trend history
1918,S6564,LENJULU SECONDARY SCHOOL,DODOMA,2025,3.9403,94.3820224719101,89.0,Large,39.56273876404495,0.0,100.0,39.781369382022476,Low,,,649,1,2025,Insufficient trend history
1919,S2527,FIKIRIA KWANZA SECONDARY SCHOOL,ARUSHA,2024,3.4598,100.0,82.0,Large,30.7475,14.670000000002755,100.0,39.77475000000082,Low,0.07335000000001378,21.893687707639454,862,9,2016,Complete
1920,S3390,GYEKRUMARUSHA SECONDARY SCHOOL,ARUSHA,2025,3.573,100.0,107.0,Large,32.1625,12.3077404054898,100.0,39.773572121646936,Low,0.05479999999999548,-0.26954808109814105,862,10,2016,Complete
1921,S6161,CORNEL MAGEMBE SECONDARY SCHOOL,MWANZA,2025,3.8909,93.18181818181817,88.0,Large,39.54534090909091,0.0,100.0,39.772670454545455,Low,-0.18579999999999067,10.721343873516506,649,3,2023,Limited trend history
1922,S3069,MKOMBOLE SECONDARY SCHOOL,KILIMANJARO,2025,3.9454,94.54545454545455,55.0,Medium,39.54477272727272,0.0,100.0,39.77238636363636,Low,-0.026130000000003813,2.7729259811229716,651,10,2016,Complete
1923,S3229,CHANGANYIKENI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.8943,93.28358208955224,402.0,Very Large,39.53695895522388,0.0,100.0,39.76847947761194,Low,-0.07373000000000483,3.9674629017830174,661,10,2016,Complete
1924,S3984,WAKULIMA SECONDARY SCHOOL,KIGOMA,2025,4.0759,97.82608695652173,46.0,Medium,39.53570652173913,0.0,100.0,39.767853260869565,Low,-0.0014699999999974957,5.297023947919218,651,10,2016,Complete
1925,S5833,MITEZA SECONDARY SCHOOL,PWANI,2025,4.0806,97.95918367346938,49.0,Medium,39.5279081632653,0.0,100.0,39.76395408163265,Low,-0.15282000000000143,14.150563451186716,651,4,2022,Complete
1926,S1965,SOMANGILA DAY SECONDARY SCHOOL,DAR ES SALAAM,2025,3.8722,92.76315789473685,152.0,Very Large,39.52092105263157,0.0,100.0,39.76046052631578,Low,-0.1273699999999952,4.964300903774563,661,10,2016,Complete
1927,S4616,UCHINDILE SECONDARY SCHOOL,MOROGORO,2025,3.7967,97.36842105263158,76.0,Large,36.274539473684214,5.386000000002135,100.0,39.75306973684275,Low,0.026930000000010678,1.2938596491227154,649,10,2016,Complete
1928,S4685,TIMBOLO BAPTIST SECONDARY SCHOOL,ARUSHA,2025,3.8056,100.0,2.0,Small,35.07,7.387999999998566,100.0,39.75139999999957,Low,0.03693999999999283,0.909090909091121,483,10,2016,Complete
1929,S6555,MWANGA KASULU SECONDARY SCHOOL,KIGOMA,2025,3.8987,93.47826086956522,46.0,Medium,39.49461956521739,0.0,100.0,39.747309782608696,Low,,,651,1,2025,Insufficient trend history
1930,S2675,MBIZI SECONDARY SCHOOL,RUKWA,2025,3.8592,92.5,40.0,Small,39.49,0.0,100.0,39.745000000000005,Low,-0.11421000000000404,5.1498427143018635,483,10,2016,Complete
1931,S3443,MWARUSEMBE SECONDARY SCHOOL,PWANI,2025,3.941,94.54545454545455,110.0,Large,39.48977272727272,0.0,100.0,39.74488636363636,Low,-0.16872000000000156,12.329255367332982,649,10,2016,Complete
1932,S3910,MITIULAYA SECONDARY SCHOOL,KASKAZINI PEMBA,2025,4.0432,97.10144927536231,69.0,Medium,39.48927536231884,0.0,100.0,39.74463768115942,Low,-0.16432999999999834,12.099783441612319,651,10,2016,Complete
1933,S1701,MAKOKO SECONDARY SCHOOL,MARA,2025,3.6206,86.5546218487395,119.0,Large,39.48018907563025,0.0,100.0,39.740094537815125,Low,-0.06474000000000683,0.9094546100372031,649,10,2016,Complete
1934,S5046,KINUNI SECONDARY SCHOOL,MJINI MAGHARIBI,2025,3.8125,91.36690647482014,139.0,Very Large,39.47279676258993,0.0,100.0,39.73639838129496,Low,-0.1744600000000145,5.966754739726301,661,10,2016,Complete
1935,S3497,GAMBA SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,3.9414,94.5945945945946,37.0,Small,39.4702027027027,0.0,100.0,39.73510135135135,Low,-0.17490000000000366,10.220629569244267,483,10,2016,Complete
1936,S6054,KIJITONYAMA SAYANSI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.8782,93.02325581395348,258.0,Very Large,39.46587209302326,0.0,100.0,39.732936046511625,Low,-0.027349999999990555,6.559474796928563,661,3,2023,Limited trend history
1937,S4920,SHAGHAYU SECONDARY SCHOOL,TANGA,2025,4.1228,100.0,23.0,Small,39.035,0.7179999999998218,100.0,39.732899999999944,Low,0.003589999999999109,4.214559386973379,483,10,2016,Complete
1938,S4237,MGOGONI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.8609,92.5925925925926,27.0,Small,39.4649537037037,0.0,100.0,39.73247685185185,Low,-0.26155000000000295,16.9444444444443,483,7,2019,Complete
1939,S2927,CHITETE SECONDARY SCHOOL,SONGWE,2025,3.73,89.32038834951457,103.0,Large,39.46480582524271,0.0,100.0,39.73240291262135,Low,-0.06269000000000434,0.6027737651199935,649,10,2016,Complete
1940,S5479,FUKAYOSI SECONDARY SCHOOL,PWANI,2025,3.8862,93.24324324324324,148.0,Very Large,39.45587837837838,0.0,100.0,39.727939189189186,Low,-0.18929000000001084,16.378968206888285,661,7,2019,Complete
1941,S1134,OLE SECONDARY SCHOOL,KUSINI PEMBA,2025,3.8298,91.869918699187,123.0,Very Large,39.437540650406504,0.0,100.0,39.71877032520325,Low,-0.10792999999999621,0.7582545213204949,661,10,2016,Complete
1942,S4520,KWEMKABARA SECONDARY SCHOOL,TANGA,2025,3.8571,92.55813953488372,215.0,Very Large,39.43468023255814,0.0,100.0,39.71734011627907,Low,-0.015040000000002938,3.4850047842137473,661,10,2016,Complete
1943,S6641,MUHAMBWE SECONDARY SCHOOL,KIGOMA,2025,3.9392,94.61538461538461,130.0,Very Large,39.432307692307695,0.0,100.0,39.716153846153844,Low,-0.07340000000001484,11.169078446306383,661,3,2023,Limited trend history
1944,S5820,UAMUZI SECONDARY SCHOOL,DAR ES SALAAM,2025,3.9451,94.77611940298507,268.0,Very Large,39.42569029850746,0.0,100.0,39.71284514925373,Low,-0.13378000000001056,10.067817372632026,661,4,2022,Complete
1945,S3290,KIBIRIZI SECONDARY SCHOOL,KAGERA,2025,3.9127,93.97590361445783,83.0,Large,39.42079819277108,0.0,100.0,39.710399096385544,Low,-0.017600000000008283,2.135956893962118,649,10,2016,Complete
1946,S1719,NASULI SECONDARY SCHOOL,RUVUMA,2025,3.8536,92.5,80.0,Large,39.42,0.0,100.0,39.71,Low,-0.10795999999999578,6.077926808323162,649,10,2016,Complete
1947,S4389,MPENDO SECONDARY SCHOOL,DODOMA,2025,3.8289,93.33333333333333,15.0,Small,38.694583333333334,1.1979999999978763,100.0,39.70669166666603,Low,0.005989999999989381,1.260073260073687,483,10,2016,Complete
1948,S3980,MKOMAZI SECONDARY SCHOOL,TANGA,2025,3.9691,95.83333333333334,48.0,Medium,39.19708333333333,0.35599999999914195,100.0,39.70534166666641,Low,0.0017799999999957097,0.605042016806909,651,10,2016,Complete
1949,S4244,NUNGWI SECONDARY SCHOOL,KASKAZINI UNGUJA,2025,3.862,95.71428571428572,70.0,Medium,37.91785714285714,2.487999999999087,100.0,39.705328571428296,Low,0.012439999999995434,0.9763546798030525,651,9,2016,Complete
1950,S4841,CHANJI SECONDARY SCHOOL,RUKWA,2025,3.6478,93.13304721030042,233.0,Very Large,36.530976394849795,4.795211723404128,100.0,39.70405171444614,Low,-0.020249999999995508,-0.9590423446808256,661,10,2016,Complete
1951,S2032,CHINANGALI SECONDARY SCHOOL,DODOMA,2025,3.852,92.51101321585902,227.0,Very Large,39.39449339207049,0.0,100.0,39.69724669603524,Low,-0.04766000000000076,4.484599574977021,661,10,2016,Complete
1952,S3639,BUKANDA SECONDARY SCHOOL,MWANZA,2025,3.816,91.62011173184358,179.0,Very Large,39.389944134078206,0.0,100.0,39.6949720670391,Low,-0.0815300000000039,7.326082619105626,661,10,2016,Complete
1953,S3251,KWAKOKO SECONDARY SCHOOL,KILIMANJARO,2025,3.7618,90.29126213592234,103.0,Large,39.37686893203883,0.0,100.0,39.688434466019416,Low,-0.09976000000000108,0.7323222240308936,649,10,2016,Complete
1954,S2920,VIHOKOLI SECONDARY SCHOOL,MTWARA,2025,3.9558,97.22222222222221,36.0,Small,38.33638888888889,1.73199999999787,100.0,39.68779444444381,Low,0.00865999999998935,1.2081844231952075,483,10,2016,Complete
1955,S5815,MARATA SECONDARY SCHOOL,MTWARA,2025,3.9665,95.45454545454545,44.0,Medium,39.35397727272727,0.0,100.0,39.67698863636363,Low,-0.09753000000000545,6.563503891373059,651,4,2022,Complete
1956,S6593,TUNGI ESTATE SECONDARY SCHOOL,MOROGORO,2025,3.7583,90.29126213592234,103.0,Large,39.333118932038836,0.0,100.0,39.66655946601942,Low,,,649,1,2025,Insufficient trend history
1957,S4957,KIJUKA SECONDARY SCHOOL,MWANZA,2025,3.8456,92.5,40.0,Small,39.32,0.0,100.0,39.66,Low,-0.07656999999998836,5.249999999999686,483,10,2016,Complete
1958,S4381,KILELENI SECONDARY SCHOOL,TANGA,2025,3.9176,94.3089430894309,123.0,Very Large,39.31552845528455,0.0,100.0,39.657764227642275,Low,-0.042369999999999367,6.018576060141841,661,10,2016,Complete
1959,S5933,ALI HASSAN MWINYI SECONDARY SCHOOL,MJINI MAGHARIBI,2025,3.8595,92.85714285714286,448.0,Very Large,39.31517857142857,0.0,100.0,39.65758928571428,Low,-0.12426000000000537,5.538789301621522,661,5,2021,Complete
1960,S3780,MPIJI MAGOHE SECONDARY SCHOOL,DAR ES SALAAM,2025,3.8087,91.6030534351145,262.0,Very Large,39.30722328244275,0.0,100.0,39.653611641221374,Low,-0.05671999999999293,4.397168245706093,661,10,2016,Complete
1961,S3851,JANDA SECONDARY SCHOOL,KIGOMA,2025,3.8959,93.7984496124031,129.0,Very Large,39.29952519379845,0.0,100.0,39.64976259689922,Low,-0.11206999999999809,6.71711681173796,661,10,2016,Complete
1962,S5238,NYAMTINGA SECONDARY SCHOOL,MARA,2025,3.7526,90.21739130434783,92.0,Large,39.298804347826085,0.0,100.0,39.649402173913046,Low,-0.12914000000000644,6.882245739628088,649,10,2016,Complete
1963,S2861,KAUZENI SECONDARY SCHOOL,MOROGORO,2025,3.8578,92.85714285714286,98.0,Large,39.29392857142857,0.0,100.0,39.64696428571429,Low,-0.04609000000000126,3.2545200794628135,649,10,2016,Complete
1964,S3391,DOMEL SECONDARY SCHOOL,ARUSHA,2025,3.8985,93.87755102040816,98.0,Large,39.292474489795914,0.0,100.0,39.64623724489796,Low,-0.04253000000000736,5.267635821452415,649,10,2016,Complete
1965,S0850,MKOMBOZI SECONDARY SCHOOL,KILIMANJARO,2025,3.7535,90.25974025974025,154.0,Very Large,39.28887987012987,0.0,100.0,39.64443993506494,Low,-0.04545000000000314,2.120472582972861,661,10,2016,Complete
1966,S3977,MWAU SECONDARY SCHOOL,SINGIDA,2025,3.8796,93.44262295081968,61.0,Medium,39.273688524590156,0.0,100.0,39.63684426229508,Low,-0.027140000000000768,2.6911351289599623,651,10,2016,Complete
1967,S6510,IMBASENI SECONDARY SCHOOL,ARUSHA,2025,3.7935,91.30434782608695,46.0,Medium,39.26657608695652,0.0,100.0,39.63328804347826,Low,,,651,1,2025,Insufficient trend history
1968,S3523,SAJA SECONDARY SCHOOL,NJOMBE,2025,3.7315,98.76543209876543,81.0,Large,34.76103395061728,7.501999999999022,100.0,39.631116975308345,Low,0.03750999999999511,0.28273371410637305,862,10,2016,Complete
1969,S4265,RUBUGA SECONDARY SCHOOL,KIGOMA,2025,3.8742,93.33333333333333,45.0,Medium,39.26083333333334,0.0,100.0,39.63041666666667,Low,-0.14496999999999893,8.072239422084547,651,10,2016,Complete
1970,S2943,KWEULASI SECONDARY SCHOOL,TANGA,2025,4.1388,100.0,30.0,Small,39.235,0.0,100.0,39.6175,Low,-0.01701999999999944,5.217094017094216,483,10,2016,Complete
1971,S1261,MERRIWA SECONDARY SCHOOL,DODOMA,2025,3.3212,98.46153846153847,65.0,Medium,29.784230769230767,19.799692307692588,93.91258318209317,39.6145397133418,Low,0.0874600000000007,-0.4615384615384899,862,10,2016,Complete
1972,S1564,PIKI SECONDARY SCHOOL,KASKAZINI PEMBA,2025,3.9601,95.55555555555556,45.0,Medium,39.22347222222222,0.0,100.0,39.611736111111114,Low,-0.13086000000000134,7.60903540903532,651,10,2016,Complete
1973,S5813,KITERE SECONDARY SCHOOL,MTWARA,2025,3.8572,97.36842105263158,76.0,Large,37.030789473684216,3.654416040100341,100.0,39.61171954887221,Low,0.010439999999998902,-0.3132832080201121,649,4,2022,Complete
1974,S3587,MAGUGU SECONDARY SCHOOL,MANYARA,2025,3.218,100.0,251.0,Very Large,27.725,19.16200000000076,100.0,39.61110000000023,Low,0.0958100000000038,0.1507537688442207,856,10,2016,Complete
1975,S1660,MKOZA SECONDARY SCHOOL,KIGOMA,2025,3.902,94.11764705882352,85.0,Large,39.21617647058824,0.0,100.0,39.60808823529412,Low,-0.10900999999999936,10.20965309200605,649,10,2016,Complete
1976,S2672,ILUNGA SECONDARY SCHOOL,MBEYA,2025,3.9247,94.6969696969697,132.0,Very Large,39.21026515151515,0.0,100.0,39.60513257575758,Low,-0.0962000000000013,2.5664330834243514,661,10,2016,Complete
1977,S5283,NYUMBIGWA SECONDARY SCHOOL,KIGOMA,2025,3.7481,90.29126213592234,103.0,Large,39.20561893203883,0.0,100.0,39.602809466019416,Low,-0.15008000000000446,9.187111084842115,649,10,2016,Complete
1978,S6448,MATOGOLO SECONDARY SCHOOL,GEITA,2025,3.8362,92.5,40.0,Small,39.2025,0.0,100.0,39.60125,Low,,,483,1,2025,Insufficient trend history
1979,S5775,NDALALA SECONDARY SCHOOL,DAR ES SALAAM,2025,3.9642,95.71428571428572,280.0,Very Large,39.19535714285714,0.0,100.0,39.597678571428574,Low,-0.16845000000000643,15.089356668695148,661,4,2022,Complete
1980,S3472,SOITSAMBU SECONDARY SCHOOL,ARUSHA,2025,3.6518,98.04878048780488,205.0,Very Large,34.12310975609756,8.444000000002175,100.0,39.59475487804943,Low,0.042220000000010874,0.7295692112764687,856,10,2016,Complete
1981,S3326,KWAFUNGO SECONDARY SCHOOL,TANGA,2025,3.9078,94.31818181818183,88.0,Large,39.18840909090908,0.0,100.0,39.594204545454545,Low,-0.14237000000000394,6.712395813142506,649,10,2016,Complete
1982,S5863,CHAUKA SECONDARY SCHOOL,KILIMANJARO,2025,3.8941,93.97590361445783,83.0,Large,39.18829819277108,0.0,100.0,39.594149096385536,Low,-0.05750000000000615,0.14987603286932985,649,4,2022,Complete
1983,S1793,KILINDI SECONDARY SCHOOL,KUSINI PEMBA,2025,3.9522,95.45454545454545,66.0,Medium,39.17522727272727,0.0,100.0,39.587613636363635,Low,-0.2018900000000029,15.115732568402425,651,10,2016,Complete
1984,S1123,MZENGA SECONDARY SCHOOL,PWANI,2025,3.8668,93.33333333333333,90.0,Large,39.16833333333334,0.0,100.0,39.58416666666667,Low,-0.06971000000000399,5.348484848484868,649,10,2016,Complete
1985,S3657,NG'WAKITOLYO SECONDARY SCHOOL,SHINYANGA,2025,3.8436,92.7536231884058,69.0,Medium,39.1681884057971,0.0,100.0,39.584094202898555,Low,-0.04681999999999693,3.1947096627124734,651,10,2016,Complete
1986,S3998,IKONGOLO SECONDARY SCHOOL,TABORA,2025,3.7169,97.91666666666666,48.0,Medium,35.00291666666667,6.9389893617029506,100.0,39.583155141844216,Low,0.026550000000003054,-0.3257978723404679,651,10,2016,Complete
1987,S1845,SEEKE SECONDARY SCHOOL,SHINYANGA,2025,3.8396,92.67015706806284,191.0,Very Large,39.15992146596858,0.0,100.0,39.57996073298429,Low,-0.031550000000006524,4.301948237804872,661,10,2016,Complete
1988,S3653,UKWIVA SECONDARY SCHOOL,MOROGORO,2025,4.0275,97.36842105263158,114.0,Large,39.15953947368421,0.0,100.0,39.57976973684211,Low,-0.14741000000000967,10.95494991387263,649,10,2016,Complete
1989,S4242,KISAUNI SECONDARY SCHOOL,MJINI MAGHARIBI,2025,3.8039,91.78082191780823,73.0,Large,39.158339041095886,0.0,100.0,39.57916952054794,Low,-0.20462000000001027,12.135967902889497,649,10,2016,Complete
1990,S0649,MKWESE SECONDARY SCHOOL,SINGIDA,2025,3.619,100.0,28.0,Small,32.737500000000004,26.938000000002877,75.64102564102569,39.578355128206,Low,0.13469000000001438,4.256661309384458e-15,965,10,2016,Complete
1991,S2317,KIPANDE SECONDARY SCHOOL,RUKWA,2025,3.9218,94.73684210526315,76.0,Large,39.154078947368426,0.0,100.0,39.57703947368421,Low,-0.15080000000000426,11.16344528756633,649,10,2016,Complete
1992,S3249,SAWENI SECONDARY SCHOOL,KILIMANJARO,2025,3.8766,93.61702127659575,47.0,Medium,39.14898936170212,0.0,100.0,39.57449468085106,Low,-0.06887000000000365,4.958466358500245,651,10,2016,Complete
1993,S1351,BURONGE SECONDARY SCHOOL,KIGOMA,2025,3.95,95.48022598870057,177.0,Very Large,39.134887005649716,0.0,100.0,39.56744350282486,Low,-0.10293000000000328,5.482748723526565,661,10,2016,Complete
1994,S0358,SHIGHATINI SECONDARY SCHOOL,KILIMANJARO,2025,3.4432,84.61538461538461,13.0,Small,38.23230769230769,1.5039447731755944,100.0,39.56733727810652,Low,-0.04940384615384195,-0.3007889546351189,483,7,2016,Complete
1995,S6355,KATENGA SECONDARY SCHOOL,SIMIYU,2025,3.8513,93.02325581395348,43.0,Medium,39.12962209302326,0.0,100.0,39.56481104651163,Low,,,651,1,2025,Insufficient trend history
1996,S2439,CHIPOGORO SECONDARY SCHOOL,DODOMA,2025,3.8869,97.01492537313433,67.0,Medium,37.578787313432834,2.58415317142698,100.0,39.56463960814451,Low,0.0020600000000082826,-0.4344306342850647,651,10,2016,Complete
1997,S4235,IGAWA SECONDARY SCHOOL,MOROGORO,2025,4.0244,97.36842105263158,76.0,Large,39.12078947368421,0.0,100.0,39.560394736842106,Low,-0.002420000000002096,6.592542660939972,649,10,2016,Complete
1998,S5626,GENGE SECONDARY SCHOOL,MARA,2025,4.0222,97.33333333333334,75.0,Large,39.110833333333325,0.0,100.0,39.55541666666666,Low,-0.009190000000008622,4.137282714505045,649,6,2020,Complete
1999,S2082,BUMASWA DAY SECONDARY SCHOOL,MARA,2025,3.8647,93.4065934065934,91.0,Large,39.1054532967033,0.0,100.0,39.55272664835165,Low,-0.08128000000000463,4.447839581759337,649,10,2016,Complete
2000,S3420,RWINGA SECONDARY SCHOOL,RUVUMA,2025,4.0072,96.96969696969697,33.0,Small,39.10515151515152,0.0,100.0,39.55257575757576,Low,-0.11784000000000303,9.632444358962468,483,9,2016,Complete
2001,S6398,LYAMBA SECONDARY SCHOOL,KATAVI,2025,3.9034,94.41340782122904,179.0,Very Large,39.085796089385475,0.0,100.0,39.542898044692734,Low,,,661,1,2025,Insufficient trend history
2002,S6388,LUNGONGOLE SECONDARY SCHOOL,MOROGORO,2025,3.8244,92.45283018867924,53.0,Medium,39.07858490566038,0.0,100.0,39.53929245283019,Low,-0.19142000000001,4.1431814073777105,651,4,2022,Complete
2003,S6408,ITAGANO SECONDARY SCHOOL,MBEYA,2025,3.9594,95.83333333333334,24.0,Small,39.07583333333333,0.0,100.0,39.53791666666666,Low,,,483,1,2025,Insufficient trend history
